State,County,Metric,Category,Count
Texas,"Frio County, TX",Facility Type,All,3037
Texas,"Frio County, TX",Facility Type,Other Facility Type,3037
Texas,"Frio County, TX",Facility Type (Detailed),All,3037
Texas,"Frio County, TX",Facility Type (Detailed),Contract Detention Facility: owned by private company/under govt contract,1996
Texas,"Frio County, TX",Facility Type (Detailed),Family: a facility in which families are detained together,1041
Texas,"Frio County, TX",Facility Operator,All,3037
Texas,"Frio County, TX",Facility Operator,"GEO Group, Inc",1996
Texas,"Frio County, TX",Facility Operator,CORECIVIC,1041
Texas,"Frio County, TX",Facility Owner,All,3037
Texas,"Frio County, TX",Facility Owner,"GEO Group, Inc",1996
Texas,"Frio County, TX",Facility Owner,County,1041
Texas,"Frio County, TX",Entered ICE Custody by Month,All,3037
Texas,"Frio County, TX",Entered ICE Custody by Month,,1897
Texas,"Frio County, TX",Entered ICE Custody by Month,2019-07,405
Texas,"Frio County, TX",Entered ICE Custody by Month,2019-08,336
Texas,"Frio County, TX",Entered ICE Custody by Month,2019-06,215
Texas,"Frio County, TX",Entered ICE Custody by Month,2019-04,44
Texas,"Frio County, TX",Entered ICE Custody by Month,2019-05,41
Texas,"Frio County, TX",Entered ICE Custody by Month,2019-03,17
Texas,"Frio County, TX",Entered ICE Custody by Month,2018-12,17
Texas,"Frio County, TX",Entered ICE Custody by Month,2019-01,13
Texas,"Frio County, TX",Entered ICE Custody by Month,2019-02,12
Texas,"Frio County, TX",Entered ICE Custody by Month,2018-10,11
Texas,"Frio County, TX",Entered ICE Custody by Month,2018-11,11
Texas,"Frio County, TX",Entered ICE Custody by Month,2018-09,3
Texas,"Frio County, TX",Entered ICE Custody by Month,2018-08,3
Texas,"Frio County, TX",Entered ICE Custody by Month,2017-12,2
Texas,"Frio County, TX",Entered ICE Custody by Month,2018-06,2
Texas,"Frio County, TX",Entered ICE Custody by Month,2018-03,1
Texas,"Frio County, TX",Entered ICE Custody by Month,2018-02,1
Texas,"Frio County, TX",Entered ICE Custody by Month,2018-07,1
Texas,"Frio County, TX",Entered ICE Custody by Month,2017-11,1
Texas,"Frio County, TX",Entered ICE Custody by Month,2017-06,1
Texas,"Frio County, TX",Entered ICE Custody by Month,2017-02,1
Texas,"Frio County, TX",Entered ICE Custody by Month,2017-01,1
Texas,"Frio County, TX",Entered ICE Custody by Month,2016-12,1
Texas,"Frio County, TX",Time in U.S.,All,3037
Texas,"Frio County, TX",Time in U.S.,Up to 1 year,2398
Texas,"Frio County, TX",Time in U.S.,Not Known,370
Texas,"Frio County, TX",Time in U.S.,Between 1 and 2 years,54
Texas,"Frio County, TX",Time in U.S.,Between 10 and 15 years,42
Texas,"Frio County, TX",Time in U.S.,Between 15 and 20 years,27
Texas,"Frio County, TX",Time in U.S.,20 years or more,26
Texas,"Frio County, TX",Time in U.S.,Between 3 and 4 years,25
Texas,"Frio County, TX",Time in U.S.,Between 2 and 3 years,23
Texas,"Frio County, TX",Time in U.S.,Between 4 and 5 years,18
Texas,"Frio County, TX",Time in U.S.,Between 5 and 6 years,16
Texas,"Frio County, TX",Time in U.S.,Between 9 and 10 years,14
Texas,"Frio County, TX",Time in U.S.,Between 6 and 7 years,10
Texas,"Frio County, TX",Time in U.S.,Between 8 and 9 years,9
Texas,"Frio County, TX",Time in U.S.,Between 7 and 8 years,5
Texas,"Frio County, TX",Legal Permanent Resident,All,3037
Texas,"Frio County, TX",Legal Permanent Resident,No,3029
Texas,"Frio County, TX",Legal Permanent Resident,Yes,8
Texas,"Frio County, TX",Asylum Seeker/Refugee,All,3037
Texas,"Frio County, TX",Asylum Seeker/Refugee,No,2877
Texas,"Frio County, TX",Asylum Seeker/Refugee,Yes,160
Texas,"Frio County, TX",Most Serious Criminal Conviction,All,3037
Texas,"Frio County, TX",Most Serious Criminal Conviction,No Conviction,2289
Texas,"Frio County, TX",Most Serious Criminal Conviction,"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",318
Texas,"Frio County, TX",Most Serious Criminal Conviction,Driving Under Influence Liquor,117
Texas,"Frio County, TX",Most Serious Criminal Conviction,Assault,38
Texas,"Frio County, TX",Most Serious Criminal Conviction,Traffic Offense,30
Texas,"Frio County, TX",Most Serious Criminal Conviction,Marijuana - Possession,19
Texas,"Frio County, TX",Most Serious Criminal Conviction,Larceny,18
Texas,"Frio County, TX",Most Serious Criminal Conviction,Dangerous Drugs,18
Texas,"Frio County, TX",Most Serious Criminal Conviction,"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",14
Texas,"Frio County, TX",Most Serious Criminal Conviction,Public Order Crimes,12
Texas,"Frio County, TX",Most Serious Criminal Conviction,Domestic Violence,9
Texas,"Frio County, TX",Most Serious Criminal Conviction,Resisting Officer,9
Texas,"Frio County, TX",Most Serious Criminal Conviction,Burglary,8
Texas,"Frio County, TX",Most Serious Criminal Conviction,Hit and Run,7
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Weapon,6
Texas,"Frio County, TX",Most Serious Criminal Conviction,Drug Possession,6
Texas,"Frio County, TX",Most Serious Criminal Conviction,Trespassing,5
Texas,"Frio County, TX",Most Serious Criminal Conviction,Fraud,5
Texas,"Frio County, TX",Most Serious Criminal Conviction,Obstruct Police,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Possession Of Weapon,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Weapon Offense,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Immigration (Possess of Fraud. Immigration Docs),4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Police Officer-Strongarm,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Carrying Prohibited Weapon,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Cocaine - Possession,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Public Peace,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Forgery,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Drug Trafficking,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Sex Assault,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Kidnapping,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Family-Strongarm,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Licensing Violation,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Assembly - Unlawful,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Crimes Against Person,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Sex Offense Against Child-Fondling,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Cocaine - Sell,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Amphetamine - Possession,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Family-Weapon,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Fraud - False Statement,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Robbery,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Marijuana (describe offense),2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Violation of a Court Order,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Fraud - Impersonating,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Making False Report,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Unauthorized Use of Vehicle (includes joy riding),2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Fraud - Illegal Use Credit Cards,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Smuggling Aliens,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Prostitution,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Marijuana - Sell,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Battery,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Harassing Communication,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Homicide,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Robbery - Business Weapon,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Heroin - Possession,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Marijuana,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Marijuana - Smuggle,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Possession Counterfeited (identify in comments),1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Harboring Escapee/Fugitive,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Lewd or Lascivious Acts with Minor,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Shoplifting,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Threat Terroristic State Offenses,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Neglect Child,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Flight - Escape,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Non-family-Weapon,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Homicide-Negligent Manslaughter-Vehicle,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Damage Property,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Family Offense,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Sex Offense,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Money Laundering-Remarks,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Cruelty Toward Wife,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Failure To Appear,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Obstruct Criminal Invest,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Forgery Of (identify in comments),1
Texas,"Frio County, TX",Most Serious Criminal Conviction,"Flight To Avoid (prosecution, confinement, etc.)",1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Non-family-Strongarm,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Probation Violation,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Escape (identify type institution in comments),1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Disorderly Conduct,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Cruelty Toward Child,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,False Citizenship,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Liquor,1
Texas,"Frio County, TX",Seriousness Level of MSCC,All,3037
Texas,"Frio County, TX",Seriousness Level of MSCC,No Conviction,2289
Texas,"Frio County, TX",Seriousness Level of MSCC,level 3 Crime,581
Texas,"Frio County, TX",Seriousness Level of MSCC,Level 1 Crime,109
Texas,"Frio County, TX",Seriousness Level of MSCC,Level 2 Crime,58
Texas,"Frio County, TX",Length of Time Since MSCC,All,3037
Texas,"Frio County, TX",Length of Time Since MSCC,Not Known,2291
Texas,"Frio County, TX",Length of Time Since MSCC,Up to 1 year,491
Texas,"Frio County, TX",Length of Time Since MSCC,Between 10 and 15 years,58
Texas,"Frio County, TX",Length of Time Since MSCC,Between 1 and 2 years,35
Texas,"Frio County, TX",Length of Time Since MSCC,20 years or more,23
Texas,"Frio County, TX",Length of Time Since MSCC,Between 3 and 4 years,20
Texas,"Frio County, TX",Length of Time Since MSCC,Between 2 and 3 years,20
Texas,"Frio County, TX",Length of Time Since MSCC,Between 15 and 20 years,19
Texas,"Frio County, TX",Length of Time Since MSCC,Between 4 and 5 years,16
Texas,"Frio County, TX",Length of Time Since MSCC,Between 5 and 6 years,16
Texas,"Frio County, TX",Length of Time Since MSCC,Between 8 and 9 years,14
Texas,"Frio County, TX",Length of Time Since MSCC,Between 6 and 7 years,14
Texas,"Frio County, TX",Length of Time Since MSCC,Between 7 and 8 years,11
Texas,"Frio County, TX",Length of Time Since MSCC,Between 9 and 10 years,9
Texas,"Frio County, TX",Gender,All,3037
Texas,"Frio County, TX",Gender,Male,2148
Texas,"Frio County, TX",Gender,Female,889
Texas,"Frio County, TX",Citizenship,All,3037
Texas,"Frio County, TX",Citizenship,HONDURAS,1111
Texas,"Frio County, TX",Citizenship,EL SALVADOR,433
Texas,"Frio County, TX",Citizenship,MEXICO,401
Texas,"Frio County, TX",Citizenship,GUATEMALA,345
Texas,"Frio County, TX",Citizenship,CUBA,183
Texas,"Frio County, TX",Citizenship,ECUADOR,115
Texas,"Frio County, TX",Citizenship,NICARAGUA,103
Texas,"Frio County, TX",Citizenship,HAITI,58
Texas,"Frio County, TX",Citizenship,VENEZUELA,47
Texas,"Frio County, TX",Citizenship,BRAZIL,35
Texas,"Frio County, TX",Citizenship,BANGLADESH,31
Texas,"Frio County, TX",Citizenship,CAMEROON,16
Texas,"Frio County, TX",Citizenship,DEM REP OF THE CONGO,16
Texas,"Frio County, TX",Citizenship,INDIA,13
Texas,"Frio County, TX",Citizenship,GEORGIA,13
Texas,"Frio County, TX",Citizenship,"CHINA, PEOPLES REPUBLIC OF",10
Texas,"Frio County, TX",Citizenship,CONGO,9
Texas,"Frio County, TX",Citizenship,ANGOLA,8
Texas,"Frio County, TX",Citizenship,COLOMBIA,7
Texas,"Frio County, TX",Citizenship,DOMINICAN REPUBLIC,6
Texas,"Frio County, TX",Citizenship,GUINEA,6
Texas,"Frio County, TX",Citizenship,VIETNAM,5
Texas,"Frio County, TX",Citizenship,NIGER,4
Texas,"Frio County, TX",Citizenship,ROMANIA,4
Texas,"Frio County, TX",Citizenship,PERU,4
Texas,"Frio County, TX",Citizenship,NIGERIA,3
Texas,"Frio County, TX",Citizenship,UZBEKISTAN,3
Texas,"Frio County, TX",Citizenship,BELIZE,3
Texas,"Frio County, TX",Citizenship,SUDAN,2
Texas,"Frio County, TX",Citizenship,AFGHANISTAN,2
Texas,"Frio County, TX",Citizenship,CHILE,2
Texas,"Frio County, TX",Citizenship,RWANDA,2
Texas,"Frio County, TX",Citizenship,JORDAN,2
Texas,"Frio County, TX",Citizenship,YEMEN,2
Texas,"Frio County, TX",Citizenship,BURKINA FASO,2
Texas,"Frio County, TX",Citizenship,SRI LANKA,2
Texas,"Frio County, TX",Citizenship,LIBERIA,2
Texas,"Frio County, TX",Citizenship,PAKISTAN,2
Texas,"Frio County, TX",Citizenship,ERITREA,2
Texas,"Frio County, TX",Citizenship,PANAMA,1
Texas,"Frio County, TX",Citizenship,EGYPT,1
Texas,"Frio County, TX",Citizenship,KUWAIT,1
Texas,"Frio County, TX",Citizenship,KOREA,1
Texas,"Frio County, TX",Citizenship,EQUATORIAL GUINEA,1
Texas,"Frio County, TX",Citizenship,INDONESIA,1
Texas,"Frio County, TX",Citizenship,GABON,1
Texas,"Frio County, TX",Citizenship,PHILIPPINES,1
Texas,"Frio County, TX",Citizenship,UGANDA,1
Texas,"Frio County, TX",Citizenship,DOMINICA,1
Texas,"Frio County, TX",Citizenship,ISRAEL,1
Texas,"Frio County, TX",Citizenship,UNITED KINGDOM,1
Texas,"Frio County, TX",Citizenship,LEBANON,1
Texas,"Frio County, TX",Citizenship,NEPAL,1
Texas,"Frio County, TX",Citizenship,THAILAND,1
Texas,"Frio County, TX",Citizenship,ALBANIA,1
Texas,"Frio County, TX",Citizenship,RUSSIA,1
Texas,"Frio County, TX",Citizenship,COSTA RICA,1
Texas,"Frio County, TX",Citizenship,GERMANY,1
Texas,"Frio County, TX",Citizenship,IVORY COAST,1
Texas,"Frio County, TX",Citizenship,SOMALIA,1
Texas,"Frio County, TX",Citizenship,TOGO,1
Texas,"Frio County, TX",Citizenship,URUGUAY,1
Texas,"Frio County, TX",Age Group,All,3037
Texas,"Frio County, TX",Age Group,Age information witheld by ICE,3037
Texas,"Montgomery County, TX",Facility Type,All,1788
Texas,"Montgomery County, TX",Facility Type,County Facility,1014
Texas,"Montgomery County, TX",Facility Type,Other Facility Type,773
Texas,"Montgomery County, TX",Facility Type,Federal Facility,1
Texas,"Montgomery County, TX",Facility Type (Detailed),All,1788
Texas,"Montgomery County, TX",Facility Type (Detailed),Contract Detention Facility: owned by private company/under govt contract,1014
Texas,"Montgomery County, TX",Facility Type (Detailed),Intergovernmental Service Agreement: a facility operated by state/local govt,773
Texas,"Montgomery County, TX",Facility Type (Detailed),Not defined,1
Texas,"Montgomery County, TX",Facility Operator,All,1788
Texas,"Montgomery County, TX",Facility Operator,"GEO Group, Inc",1787
Texas,"Montgomery County, TX",Facility Operator,Not defined,1
Texas,"Montgomery County, TX",Facility Owner,All,1788
Texas,"Montgomery County, TX",Facility Owner,"GEO Group, Inc",1014
Texas,"Montgomery County, TX",Facility Owner,County,773
Texas,"Montgomery County, TX",Facility Owner,Not defined,1
Texas,"Montgomery County, TX",Entered ICE Custody by Month,All,1788
Texas,"Montgomery County, TX",Entered ICE Custody by Month,,1100
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2019-07,204
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2019-06,134
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2019-08,80
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2019-05,67
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2019-04,35
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2019-03,34
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-11,27
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-12,25
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-10,20
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2019-01,11
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-08,11
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2019-02,9
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-09,7
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-07,4
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-02,3
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-03,3
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-04,2
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-05,2
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-01,2
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2017-12,2
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2017-11,2
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2017-08,2
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-06,1
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2017-10,1
Texas,"Montgomery County, TX",Time in U.S.,All,1788
Texas,"Montgomery County, TX",Time in U.S.,Up to 1 year,930
Texas,"Montgomery County, TX",Time in U.S.,Not Known,471
Texas,"Montgomery County, TX",Time in U.S.,20 years or more,71
Texas,"Montgomery County, TX",Time in U.S.,Between 1 and 2 years,66
Texas,"Montgomery County, TX",Time in U.S.,Between 15 and 20 years,48
Texas,"Montgomery County, TX",Time in U.S.,Between 10 and 15 years,44
Texas,"Montgomery County, TX",Time in U.S.,Between 3 and 4 years,30
Texas,"Montgomery County, TX",Time in U.S.,Between 5 and 6 years,29
Texas,"Montgomery County, TX",Time in U.S.,Between 2 and 3 years,26
Texas,"Montgomery County, TX",Time in U.S.,Between 4 and 5 years,25
Texas,"Montgomery County, TX",Time in U.S.,Between 6 and 7 years,17
Texas,"Montgomery County, TX",Time in U.S.,Between 9 and 10 years,12
Texas,"Montgomery County, TX",Time in U.S.,Between 7 and 8 years,12
Texas,"Montgomery County, TX",Time in U.S.,Between 8 and 9 years,7
Texas,"Montgomery County, TX",Legal Permanent Resident,All,1788
Texas,"Montgomery County, TX",Legal Permanent Resident,No,1758
Texas,"Montgomery County, TX",Legal Permanent Resident,Yes,30
Texas,"Montgomery County, TX",Asylum Seeker/Refugee,All,1788
Texas,"Montgomery County, TX",Asylum Seeker/Refugee,No,1666
Texas,"Montgomery County, TX",Asylum Seeker/Refugee,Yes,122
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,All,1788
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,No Conviction,1124
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Driving Under Influence Liquor,108
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",61
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Assault,49
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",41
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Larceny,28
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Domestic Violence,22
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,"Flight To Avoid (prosecution, confinement, etc.)",21
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Drug Possession,20
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Dangerous Drugs,18
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Traffic Offense,17
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Burglary,17
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Sex Assault,16
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Marijuana - Possession,16
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Resisting Officer,14
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Aggravated Assault - Weapon,13
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Robbery,12
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Cocaine - Possession,12
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Drug Trafficking,9
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Forgery,9
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Public Order Crimes,9
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Hit and Run,8
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Carrying Prohibited Weapon,7
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Fraud,7
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Possession Of Weapon,6
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Sex Offense Against Child-Fondling,6
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Trespassing,6
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Weapon Offense,5
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Aggravated Assault - Family-Strongarm,5
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Aggravated Assault - Non-family-Weapon,5
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Cocaine - Sell,5
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Cruelty Toward Child,3
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Violation of a Court Order,3
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Fraud - False Statement,3
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Obstruct Police,3
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Aggravated Assault - Family-Weapon,3
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Smuggling Aliens,3
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Robbery - Street-Weapon,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Aggravated Assault - Non-family-Strongarm,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Homicide,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Amphetamine - Sell,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Sexual Exploitation of Minor - Via Telecommunications,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Firing Weapon,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Fraud - Impersonating,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Marijuana,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Amphetamine - Possession,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Threat Terroristic State Offenses,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Voluntary - Manslaughter,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Sex Offense,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Sex Assault - Sodomy-Girl-Strongarm,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Aggravated Assault - Police Officer-Strongarm,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Arson,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Fraud - Illegal Use Credit Cards,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Aggravated Assault - Public Officer-Strongarm,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Liquor,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Money Laundering-Remarks,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Sex Assault - Sodomy-Boy-Strongarm,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Sexual Exploitation of Minor - Sex Performance,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Neglect Family,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Damage Property,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Forgery Of (identify in comments),1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Indecent Exposure,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Immigration (Possess of Fraud. Immigration Docs),1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Property Crimes,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Kidnap Adult,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Liquor - Possession,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Shoplifting,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Making False Report,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Tax Revenue,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Battery,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Homicide-Negligent Manslaughter-Vehicle,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Robbery - Residence-Weapon,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Abscond While On Probation,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Failure To Appear,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Flight - Escape,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Synthetic Narcotic - Possession,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Incest With Minor,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Refusing To Aid Officer,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Stolen Property,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Opium Or Derivatives - Possession,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Robbery - Street-Gun,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Identity Theft,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Aggravated Assault - Family-Gun,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Larceny - From Banking-Type Institution,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Intimidation,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Family Offense,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Probation Violation,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Public Peace,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Counterfeiting,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Cruelty Toward Elderly,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Possession Forged (identify in comments),1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Fraud - Insufficient Funds Check,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Burglary - Forced Entry-Residence,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Heroin - Sell,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Burglary - Forced Entry-Non-Residence,1
