"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
"2020","AR","Arkansas","Pike","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.9",,,"75.8","77.9","10,643","05109","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-93.6586589 34.1581907)"
"2020","CO","Colorado","Kiowa","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","65.8",,,"64.4","67.1","1,458","08061","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-102.7568494 38.387663)"
"2020","CO","Colorado","Denver","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","64.2",,,"63.4","65.0","735,538","08031","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-104.8811054 39.7618502)"
"2020","CA","California","Lassen","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","64.9",,,"63.7","66.1","30,016","06035","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-120.6212225 40.7152866)"
"2020","CA","California","Placer","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","66.1",,,"65.0","67.1","402,950","06061","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-120.7227181 39.0620323)"
"2020","AK","Alaska","Juneau","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","65.5",,,"64.5","66.4","31,849","02110","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-134.1784454 58.3729099)"
"2020","CA","California","Mariposa","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","66.3",,,"65.1","67.5","17,160","06043","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-119.9117215 37.5743432)"
"2020","AZ","Arizona","Pima","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","71.3",,,"70.7","71.9","1,061,175","04019","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-111.7836574 32.128038)"
"2020","CA","California","Shasta","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","65.8",,,"64.6","66.9","179,027","06089","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-122.0435558 40.7605142)"
"2020","AL","Alabama","DeKalb","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72.8",,,"71.6","73.9","71,658","01049","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.8040207 34.4609148)"
"2020","AZ","Arizona","Greenlee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","67",,,"66.0","68.0","9,341","04011","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-109.2423231 33.2388723)"
"2020","CA","California","Inyo","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","69.3",,,"68.4","70.2","18,046","06027","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-117.4042092 36.5621604)"
"2020","AK","Alaska","Northwest Arctic","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","63.2",,,"61.8","64.6","7,644","02188","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-160.0210864 67.0050655)"
"2020","AR","Arkansas","Howard","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.8",,,"74.9","76.8","13,109","05061","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-93.9909315 34.0830639)"
"2020","CA","California","Monterey","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","67.6",,,"66.4","68.7","430,906","06053","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-121.3155781 36.2401044)"
"2020","AR","Arkansas","Lincoln","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.4",,,"74.3","76.4","12,944","05079","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-91.742355 33.9563846)"
"2020","AK","Alaska","Hoonah-Angoon","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","61.8",,,"60.8","62.7","2,141","02105","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-135.884909 58.403336)"
"2020","AZ","Arizona","La Paz","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.4",,,"75.5","77.2","21,480","04012","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-114.038806 33.7276104)"
"2020","AR","Arkansas","Chicot","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","82.5",,,"81.8","83.2","9,924","05017","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-91.2971578 33.2671393)"
"2020","AK","Alaska","Dillingham","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","61.2",,,"60.0","62.2","4,833","02070","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-158.2671226 59.5433255)"
"2020","CA","California","Santa Clara","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","64.3",,,"63.5","65.1","1,907,105","06085","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-121.6895401 37.2216142)"
"2020","CA","California","Kern","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","67.6",,,"66.5","68.7","901,362","06029","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-118.7295064 35.3466288)"
"2020","AZ","Arizona","Apache","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","69.1",,,"68.0","70.1","71,875","04001","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-109.4901722 35.385084)"
"2020","AR","Arkansas","Craighead","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.2",,,"74.3","76.1","112,245","05031","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-90.6314213 35.8277285)"
"2020","CO","Colorado","El Paso","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","71.2",,,"70.4","71.9","728,310","08041","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-104.5274718 38.8273831)"
"2020","AZ","Arizona","Yuma","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","70.8",,,"69.7","71.8","217,824","04027","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-113.910905 32.7739424)"
"2020","AZ","Arizona","Navajo","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","66.6",,,"65.8","67.4","112,112","04017","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-110.3210248 35.3907852)"
"2020","AR","Arkansas","Stone","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74.1",,,"72.6","75.4","12,674","05137","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-92.1404819 35.8570011)"
"2020","CO","Colorado","Baca","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","71.3",,,"70.2","72.3","3,555","08009","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-102.5437412 37.3097802)"
"2020","AR","Arkansas","Polk","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.5",,,"75.4","77.5","19,707","05113","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-94.2308841 34.4909149)"
"2020","AR","Arkansas","Randolph","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.4",,,"76.3","78.5","18,247","05121","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-91.0284409 36.3412985)"
"2020","AL","Alabama","Cherokee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.1",,,"71.7","74.4","26,294","01019","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.6542417 34.0695153)"
"2020","AR","Arkansas","Hot Spring","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.4",,,"75.4","77.4","33,787","05059","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-92.9441474 34.3151767)"
"2020","CO","Colorado","Delta","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","66.4",,,"65.1","67.6","31,067","08029","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-107.8648924 38.8615949)"
