State,County,Metric,Category,Count
Texas,"Frio County, TX",Time in U.S.,Between 3 and 4 years,23
Texas,"Frio County, TX",Time in U.S.,Between 5 and 6 years,14
Texas,"Frio County, TX",Time in U.S.,Between 6 and 7 years,14
Texas,"Frio County, TX",Time in U.S.,Between 9 and 10 years,10
Texas,"Frio County, TX",Time in U.S.,Between 7 and 8 years,9
Texas,"Frio County, TX",Time in U.S.,Between 8 and 9 years,8
Texas,"Frio County, TX",Legal Permanent Resident,All,2708
Texas,"Frio County, TX",Legal Permanent Resident,No,2697
Texas,"Frio County, TX",Legal Permanent Resident,Yes,11
Texas,"Frio County, TX",Asylum Seeker/Refugee,All,2708
Texas,"Frio County, TX",Asylum Seeker/Refugee,No,2490
Texas,"Frio County, TX",Asylum Seeker/Refugee,Yes,218
Texas,"Frio County, TX",Most Serious Criminal Conviction,All,2708
Texas,"Frio County, TX",Most Serious Criminal Conviction,No Conviction,1804
Texas,"Frio County, TX",Most Serious Criminal Conviction,"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",421
Texas,"Frio County, TX",Most Serious Criminal Conviction,Driving Under Influence Liquor,142
Texas,"Frio County, TX",Most Serious Criminal Conviction,Assault,47
Texas,"Frio County, TX",Most Serious Criminal Conviction,Traffic Offense,27
Texas,"Frio County, TX",Most Serious Criminal Conviction,"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",22
Texas,"Frio County, TX",Most Serious Criminal Conviction,Marijuana - Possession,22
Texas,"Frio County, TX",Most Serious Criminal Conviction,Dangerous Drugs,20
Texas,"Frio County, TX",Most Serious Criminal Conviction,Larceny,16
Texas,"Frio County, TX",Most Serious Criminal Conviction,Public Order Crimes,15
Texas,"Frio County, TX",Most Serious Criminal Conviction,Domestic Violence,13
Texas,"Frio County, TX",Most Serious Criminal Conviction,Cocaine - Possession,8
Texas,"Frio County, TX",Most Serious Criminal Conviction,Resisting Officer,8
Texas,"Frio County, TX",Most Serious Criminal Conviction,Trespassing,8
Texas,"Frio County, TX",Most Serious Criminal Conviction,"Flight To Avoid (prosecution, confinement, etc.)",7
Texas,"Frio County, TX",Most Serious Criminal Conviction,Burglary,7
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Weapon,6
Texas,"Frio County, TX",Most Serious Criminal Conviction,Weapon Offense,6
Texas,"Frio County, TX",Most Serious Criminal Conviction,Assembly - Unlawful,6
Texas,"Frio County, TX",Most Serious Criminal Conviction,Immigration (Possess of Fraud. Immigration Docs),5
Texas,"Frio County, TX",Most Serious Criminal Conviction,Obstruct Police,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Hit and Run,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Drug Possession,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Fraud,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Carrying Prohibited Weapon,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Sex Assault,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Drug Trafficking,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Battery,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Prostitution,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Fraud - Impersonating,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Sex Offense Against Child-Fondling,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Smuggling Aliens,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Disorderly Conduct,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Burglary - Forced Entry-Residence,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Family Offense,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Violation of a Court Order,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Fraud - Illegal Use Credit Cards,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Threat Terroristic State Offenses,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Kidnapping,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Non-family-Strongarm,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Heroin - Possession,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Sex Offense,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Cocaine - Sell,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Amphetamine - Possession,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Robbery,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Family-Weapon,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Fraud - False Statement,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Escape (identify type institution in comments),1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Police Officer-Strongarm,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Flight - Escape,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Cruelty Toward Wife,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,"Conspiracy [use when no underlying offense, such as 18 U.S.C. SEC. 371]",1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Making False Report,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Marijuana - Smuggle,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Robbery - Business Weapon,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Licensing Violation,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Cruelty Toward Child,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Possession Counterfeited (identify in comments),1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Harboring Escapee/Fugitive,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Marijuana (describe offense),1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Homicide-Negligent Manslaughter-Vehicle,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Sexual Exploitation of Minor - Exhibition of Minor,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Family-Strongarm,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Harassing Communication,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Heroin - Sell,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Carrying Concealed Weapon,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Liquor,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Marijuana,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Driving Under Influence Drugs,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Sex Assault - Carnal Abuse,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Cocaine,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Public Peace,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Forgery,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Failure To Appear,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Non-family-Weapon,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Neglect Child,1
Texas,"Frio County, TX",Seriousness Level of MSCC,All,2708
Texas,"Frio County, TX",Seriousness Level of MSCC,No Conviction,1804
Texas,"Frio County, TX",Seriousness Level of MSCC,level 3 Crime,726
Texas,"Frio County, TX",Seriousness Level of MSCC,Level 1 Crime,111
Texas,"Frio County, TX",Seriousness Level of MSCC,Level 2 Crime,67
Texas,"Frio County, TX",Length of Time Since MSCC,All,2708
Texas,"Frio County, TX",Length of Time Since MSCC,Not Known,1804
Texas,"Frio County, TX",Length of Time Since MSCC,Up to 1 year,620
Texas,"Frio County, TX",Length of Time Since MSCC,Between 10 and 15 years,65
Texas,"Frio County, TX",Length of Time Since MSCC,Between 1 and 2 years,40
Texas,"Frio County, TX",Length of Time Since MSCC,Between 2 and 3 years,29
Texas,"Frio County, TX",Length of Time Since MSCC,Between 3 and 4 years,26
Texas,"Frio County, TX",Length of Time Since MSCC,20 years or more,23
Texas,"Frio County, TX",Length of Time Since MSCC,Between 7 and 8 years,17
Texas,"Frio County, TX",Length of Time Since MSCC,Between 5 and 6 years,16
Texas,"Frio County, TX",Length of Time Since MSCC,Between 8 and 9 years,16
Texas,"Frio County, TX",Length of Time Since MSCC,Between 6 and 7 years,14
Texas,"Frio County, TX",Length of Time Since MSCC,Between 4 and 5 years,13
Texas,"Frio County, TX",Length of Time Since MSCC,Between 15 and 20 years,13
Texas,"Frio County, TX",Length of Time Since MSCC,Between 9 and 10 years,12
Texas,"Frio County, TX",Gender,All,2708
Texas,"Frio County, TX",Gender,Male,2044
Texas,"Frio County, TX",Gender,Female,664
Texas,"Frio County, TX",Citizenship,All,2708
Texas,"Frio County, TX",Citizenship,HONDURAS,1008
Texas,"Frio County, TX",Citizenship,MEXICO,453
Texas,"Frio County, TX",Citizenship,EL SALVADOR,337
Texas,"Frio County, TX",Citizenship,GUATEMALA,265
Texas,"Frio County, TX",Citizenship,CUBA,188
Texas,"Frio County, TX",Citizenship,ECUADOR,128
Texas,"Frio County, TX",Citizenship,NICARAGUA,101
Texas,"Frio County, TX",Citizenship,VENEZUELA,32
Texas,"Frio County, TX",Citizenship,BRAZIL,29
Texas,"Frio County, TX",Citizenship,BANGLADESH,27
Texas,"Frio County, TX",Citizenship,"CHINA, PEOPLES REPUBLIC OF",13
Texas,"Frio County, TX",Citizenship,DOMINICAN REPUBLIC,11
Texas,"Frio County, TX",Citizenship,INDIA,11
Texas,"Frio County, TX",Citizenship,DEM REP OF THE CONGO,11
Texas,"Frio County, TX",Citizenship,PERU,9
Texas,"Frio County, TX",Citizenship,COLOMBIA,7
Texas,"Frio County, TX",Citizenship,VIETNAM,5
Texas,"Frio County, TX",Citizenship,ANGOLA,5
Texas,"Frio County, TX",Citizenship,CAMEROON,5
Texas,"Frio County, TX",Citizenship,ROMANIA,5
Texas,"Frio County, TX",Citizenship,RUSSIA,4
Texas,"Frio County, TX",Citizenship,UZBEKISTAN,3
Texas,"Frio County, TX",Citizenship,NIGERIA,3
Texas,"Frio County, TX",Citizenship,PAKISTAN,3
Texas,"Frio County, TX",Citizenship,AFGHANISTAN,2
Texas,"Frio County, TX",Citizenship,GUINEA,2
Texas,"Frio County, TX",Citizenship,SRI LANKA,2
Texas,"Frio County, TX",Citizenship,COSTA RICA,2
Texas,"Frio County, TX",Citizenship,SUDAN,2
Texas,"Frio County, TX",Citizenship,YEMEN,2
Texas,"Frio County, TX",Citizenship,NIGER,2
Texas,"Frio County, TX",Citizenship,ERITREA,2
Texas,"Frio County, TX",Citizenship,BELIZE,2
Texas,"Frio County, TX",Citizenship,JORDAN,2
Texas,"Frio County, TX",Citizenship,ISRAEL,1
Texas,"Frio County, TX",Citizenship,UNITED KINGDOM,1
Texas,"Frio County, TX",Citizenship,BURKINA FASO,1
Texas,"Frio County, TX",Citizenship,PALAU,1
Texas,"Frio County, TX",Citizenship,TURKEY,1
Texas,"Frio County, TX",Citizenship,HAITI,1
Texas,"Frio County, TX",Citizenship,SOMALIA,1
Texas,"Frio County, TX",Citizenship,EQUATORIAL GUINEA,1
Texas,"Frio County, TX",Citizenship,JAMAICA,1
Texas,"Frio County, TX",Citizenship,HUNGARY,1
Texas,"Frio County, TX",Citizenship,ITALY,1
Texas,"Frio County, TX",Citizenship,CONGO,1
Texas,"Frio County, TX",Citizenship,RWANDA,1
Texas,"Frio County, TX",Citizenship,TUNISIA,1
Texas,"Frio County, TX",Citizenship,EGYPT,1
Texas,"Frio County, TX",Citizenship,DOMINICA,1
Texas,"Frio County, TX",Citizenship,KOREA,1
Texas,"Frio County, TX",Citizenship,GEORGIA,1
Texas,"Frio County, TX",Citizenship,LIBERIA,1
Texas,"Frio County, TX",Citizenship,KENYA,1
Texas,"Frio County, TX",Citizenship,BAHAMAS,1
Texas,"Frio County, TX",Citizenship,PANAMA,1
Texas,"Frio County, TX",Citizenship,CANADA,1
Texas,"Frio County, TX",Citizenship,ARGENTINA,1
Texas,"Frio County, TX",Citizenship,BURUNDI,1
Texas,"Frio County, TX",Age Group,All,2708
Texas,"Frio County, TX",Age Group,Age information witheld by ICE,2708
Texas,"Montgomery County, TX",Facility Type,All,1769
Texas,"Montgomery County, TX",Facility Type,County Facility,961
Texas,"Montgomery County, TX",Facility Type,Other Facility Type,806
Texas,"Montgomery County, TX",Facility Type,INS Facility,2
Texas,"Montgomery County, TX",Facility Type (Detailed),All,1769
Texas,"Montgomery County, TX",Facility Type (Detailed),Contract Detention Facility: owned by private company/under govt contract,961
Texas,"Montgomery County, TX",Facility Type (Detailed),Intergovernmental Service Agreement: a facility operated by state/local govt,806
Texas,"Montgomery County, TX",Facility Type (Detailed),Not defined,2
Texas,"Montgomery County, TX",Facility Operator,All,1769
Texas,"Montgomery County, TX",Facility Operator,"GEO Group, Inc",1767
Texas,"Montgomery County, TX",Facility Operator,Not defined,2
Texas,"Montgomery County, TX",Facility Owner,All,1769
Texas,"Montgomery County, TX",Facility Owner,"GEO Group, Inc",961
Texas,"Montgomery County, TX",Facility Owner,County,806
Texas,"Montgomery County, TX",Facility Owner,Not defined,2
Texas,"Montgomery County, TX",Entered ICE Custody by Month,All,1769
Texas,"Montgomery County, TX",Entered ICE Custody by Month,,1086
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2019-05,229
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2019-04,107
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2019-03,66
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-10,50
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-12,47
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-11,39
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2019-02,30
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2019-01,23
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-08,22
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-09,14
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2019-06,14
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-07,6
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2017-11,5
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-06,4
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-04,4
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-03,4
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2017-08,3
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2017-12,3
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-01,3
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-02,3
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-05,3
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2017-10,1
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2016-12,1
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2016-09,1
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2015-11,1
Texas,"Montgomery County, TX",Time in U.S.,All,1769
Texas,"Montgomery County, TX",Time in U.S.,Up to 1 year,921
Texas,"Montgomery County, TX",Time in U.S.,Not Known,475
Texas,"Montgomery County, TX",Time in U.S.,20 years or more,67
Texas,"Montgomery County, TX",Time in U.S.,Between 1 and 2 years,43
Texas,"Montgomery County, TX",Time in U.S.,Between 15 and 20 years,42
Texas,"Montgomery County, TX",Time in U.S.,Between 10 and 15 years,41
Texas,"Montgomery County, TX",Time in U.S.,Between 4 and 5 years,40
Texas,"Montgomery County, TX",Time in U.S.,Between 3 and 4 years,35
Texas,"Montgomery County, TX",Time in U.S.,Between 2 and 3 years,26
Texas,"Montgomery County, TX",Time in U.S.,Between 6 and 7 years,24
Texas,"Montgomery County, TX",Time in U.S.,Between 5 and 6 years,20
Texas,"Montgomery County, TX",Time in U.S.,Between 9 and 10 years,13
Texas,"Montgomery County, TX",Time in U.S.,Between 8 and 9 years,11
Texas,"Montgomery County, TX",Time in U.S.,Between 7 and 8 years,11
Texas,"Montgomery County, TX",Legal Permanent Resident,All,1769
Texas,"Montgomery County, TX",Legal Permanent Resident,No,1749
Texas,"Montgomery County, TX",Legal Permanent Resident,Yes,20
Texas,"Montgomery County, TX",Asylum Seeker/Refugee,All,1769
Texas,"Montgomery County, TX",Asylum Seeker/Refugee,No,1645
Texas,"Montgomery County, TX",Asylum Seeker/Refugee,Yes,124
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,All,1769
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,No Conviction,1137
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Driving Under Influence Liquor,106
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",77
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Assault,48
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Larceny,27
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Drug Possession,20
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Sex Assault,17
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Domestic Violence,17
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Burglary,15
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Aggravated Assault - Weapon,15
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,"Flight To Avoid (prosecution, confinement, etc.)",15
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Robbery,15
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Marijuana - Possession,14
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Public Order Crimes,13
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Traffic Offense,13
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Dangerous Drugs,13
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Cocaine - Possession,11
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Resisting Officer,11
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Drug Trafficking,10
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Sex Offense Against Child-Fondling,10
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Hit and Run,9
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Possession Of Weapon,9
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Aggravated Assault - Family-Strongarm,7
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Weapon Offense,6
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",6
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Carrying Prohibited Weapon,6
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Threat Terroristic State Offenses,6
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Aggravated Assault - Non-family-Weapon,5
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Fraud,4
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Sex Offense,4
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Trespassing,4
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Obstruct Police,3
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Aggravated Assault - Family-Weapon,3
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Indecent Exposure to Minor,3
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Homicide,3
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Smuggling Aliens,3
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Cocaine - Sell,3
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Stolen Property,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Battery,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Firing Weapon,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Sex Assault - Sodomy-Girl-Strongarm,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Aggravated Assault - Family-Gun,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Forgery,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Escape From Custody,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Prostitution,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Shoplifting,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Disorderly Conduct,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Violation of a Court Order,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Public Peace,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Sexual Exploitation of Minor - Via Telecommunications,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Fraud - False Statement,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Identity Theft,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Family Offense,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Liquor,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Aggravated Assault - Gun,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Unauthorized Use of Vehicle (includes joy riding),1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Larceny - From Banking-Type Institution,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Fraud - Impersonating,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Arson,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Marijuana,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Probation Violation,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Fraud - Insufficient Funds Check,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Money Laundering-Remarks,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Counterfeiting,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Sexual Exploitation of Minor - Sex Performance,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Amphetamine - Possession,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Simple Assault,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Robbery - Residence-Weapon,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Robbery - Street-Strongarm,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Forgery Of (identify in comments),1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Evidence - Destroying,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Flight - Escape,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Intimidation,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Property Crimes,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Cocaine - Smuggle,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Sex Assault - Sodomy-Man-Gun,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Damage Property,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Voluntary - Manslaughter,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Amphetamine,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Homicide-Negligent Manslaughter-Vehicle,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Enticement of Minor for Indecent Purposes,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Burglary - Forced Entry-Residence,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Heroin - Sell,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Neglect Family,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Indecent Exposure,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Robbery - Street-Weapon,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Fraud - Illegal Use Credit Cards,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Failure Report Crime,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Cruelty Toward Child,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Robbery - Street-Gun,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Making False Report,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,"Obstruct (specify Judiciary, Congress, Legislature, Commission in comments)",1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Aggravated Assault - Non-family-Strongarm,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Sexual Exploitation of Minor - Material - Photograph,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Racketeer Influenced and Corrupt Organizations Act (RICO),1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Failure To Appear,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Kidnap Adult,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Possession Forged (identify in comments),1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Obstructing Justice,1
