State,County,Metric,Category,Count
Texas,"Frio County, TX",Legal Permanent Resident,Yes,17
Texas,"Frio County, TX",Asylum Seeker/Refugee,All,3143
Texas,"Frio County, TX",Asylum Seeker/Refugee,No,2806
Texas,"Frio County, TX",Asylum Seeker/Refugee,Yes,337
Texas,"Frio County, TX",Most Serious Criminal Conviction,All,3143
Texas,"Frio County, TX",Most Serious Criminal Conviction,No Conviction,2320
Texas,"Frio County, TX",Most Serious Criminal Conviction,"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",316
Texas,"Frio County, TX",Most Serious Criminal Conviction,Driving Under Influence Liquor,139
Texas,"Frio County, TX",Most Serious Criminal Conviction,Assault,44
Texas,"Frio County, TX",Most Serious Criminal Conviction,Marijuana - Possession,31
Texas,"Frio County, TX",Most Serious Criminal Conviction,Traffic Offense,30
Texas,"Frio County, TX",Most Serious Criminal Conviction,"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",23
Texas,"Frio County, TX",Most Serious Criminal Conviction,Larceny,23
Texas,"Frio County, TX",Most Serious Criminal Conviction,Dangerous Drugs,16
Texas,"Frio County, TX",Most Serious Criminal Conviction,Resisting Officer,12
Texas,"Frio County, TX",Most Serious Criminal Conviction,Domestic Violence,11
Texas,"Frio County, TX",Most Serious Criminal Conviction,Carrying Prohibited Weapon,8
Texas,"Frio County, TX",Most Serious Criminal Conviction,Robbery,7
Texas,"Frio County, TX",Most Serious Criminal Conviction,Drug Possession,7
Texas,"Frio County, TX",Most Serious Criminal Conviction,Public Order Crimes,7
Texas,"Frio County, TX",Most Serious Criminal Conviction,Hit and Run,6
Texas,"Frio County, TX",Most Serious Criminal Conviction,Obstruct Police,6
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Family-Strongarm,6
Texas,"Frio County, TX",Most Serious Criminal Conviction,Sex Offense Against Child-Fondling,6
Texas,"Frio County, TX",Most Serious Criminal Conviction,Burglary,6
Texas,"Frio County, TX",Most Serious Criminal Conviction,"Flight To Avoid (prosecution, confinement, etc.)",6
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Weapon,5
Texas,"Frio County, TX",Most Serious Criminal Conviction,Cocaine - Possession,5
Texas,"Frio County, TX",Most Serious Criminal Conviction,Threat Terroristic State Offenses,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Prostitution,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Sex Offense,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Marijuana - Smuggle,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Weapon Offense,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Assembly - Unlawful,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Trespassing,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Smuggling Aliens,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Amphetamine - Possession,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Failure To Appear,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Sex Assault,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Cocaine - Sell,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Marijuana - Sell,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Fraud,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Drug Trafficking,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Shoplifting,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Unauthorized Use of Vehicle (includes joy riding),2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Non-family-Weapon,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Fraud - False Statement,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Firing Weapon,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Obstructing Justice,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Battery,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Homicide-Negligent Manslaughter-Vehicle,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Fraud - Impersonating,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Homicide,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Probation Violation,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Family-Weapon,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Simple Assault,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Arson,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Cocaine - Smuggle,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Illegal Arrest,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Violation of a Court Order,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Liquor,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Cruelty Toward Wife,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Fraud - Illegal Use Credit Cards,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Counterfeiting Of (identify in comments),1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Gambling Device,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Forgery Of (identify in comments),1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Kidnapping,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,False Citizenship,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Drugs - Health or Safety,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Forgery,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Statutory Rape - No Force,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Bail - Secured Bond,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Sexual Exploitation of Minor - Sex Performance,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Marijuana,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Evidence - Destroying,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Carrying Concealed Weapon,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Damage Property,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Cocaine,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Theft Of US Government Property,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Wiretap - Failure To Report,1
Texas,"Frio County, TX",Seriousness Level of MSCC,All,3143
Texas,"Frio County, TX",Seriousness Level of MSCC,No Conviction,2320
Texas,"Frio County, TX",Seriousness Level of MSCC,level 3 Crime,611
Texas,"Frio County, TX",Seriousness Level of MSCC,Level 1 Crime,131
Texas,"Frio County, TX",Seriousness Level of MSCC,Level 2 Crime,81
Texas,"Frio County, TX",Length of Time Since MSCC,All,3143
Texas,"Frio County, TX",Length of Time Since MSCC,Not Known,2320
Texas,"Frio County, TX",Length of Time Since MSCC,Up to 1 year,550
Texas,"Frio County, TX",Length of Time Since MSCC,Between 10 and 15 years,50
Texas,"Frio County, TX",Length of Time Since MSCC,Between 1 and 2 years,39
Texas,"Frio County, TX",Length of Time Since MSCC,Between 2 and 3 years,34
Texas,"Frio County, TX",Length of Time Since MSCC,Between 5 and 6 years,24
Texas,"Frio County, TX",Length of Time Since MSCC,Between 4 and 5 years,22
Texas,"Frio County, TX",Length of Time Since MSCC,Between 3 and 4 years,22
Texas,"Frio County, TX",Length of Time Since MSCC,Between 6 and 7 years,17
Texas,"Frio County, TX",Length of Time Since MSCC,Between 9 and 10 years,17
Texas,"Frio County, TX",Length of Time Since MSCC,Between 15 and 20 years,15
Texas,"Frio County, TX",Length of Time Since MSCC,Between 7 and 8 years,14
Texas,"Frio County, TX",Length of Time Since MSCC,Between 8 and 9 years,10
Texas,"Frio County, TX",Length of Time Since MSCC,20 years or more,9
Texas,"Frio County, TX",Gender,All,3143
Texas,"Frio County, TX",Gender,Male,1834
Texas,"Frio County, TX",Gender,Female,1309
Texas,"Frio County, TX",Citizenship,All,3143
Texas,"Frio County, TX",Citizenship,HONDURAS,1071
Texas,"Frio County, TX",Citizenship,GUATEMALA,627
Texas,"Frio County, TX",Citizenship,MEXICO,542
Texas,"Frio County, TX",Citizenship,EL SALVADOR,435
Texas,"Frio County, TX",Citizenship,CUBA,72
Texas,"Frio County, TX",Citizenship,BRAZIL,51
Texas,"Frio County, TX",Citizenship,NICARAGUA,40
Texas,"Frio County, TX",Citizenship,ECUADOR,38
Texas,"Frio County, TX",Citizenship,BANGLADESH,35
Texas,"Frio County, TX",Citizenship,INDIA,25
Texas,"Frio County, TX",Citizenship,"CHINA, PEOPLES REPUBLIC OF",21
Texas,"Frio County, TX",Citizenship,VENEZUELA,16
Texas,"Frio County, TX",Citizenship,ERITREA,15
Texas,"Frio County, TX",Citizenship,ROMANIA,13
Texas,"Frio County, TX",Citizenship,PERU,13
Texas,"Frio County, TX",Citizenship,RUSSIA,8
Texas,"Frio County, TX",Citizenship,COLOMBIA,8
Texas,"Frio County, TX",Citizenship,DEM REP OF THE CONGO,8
Texas,"Frio County, TX",Citizenship,SRI LANKA,7
Texas,"Frio County, TX",Citizenship,TURKEY,5
Texas,"Frio County, TX",Citizenship,AFGHANISTAN,4
Texas,"Frio County, TX",Citizenship,YEMEN,4
Texas,"Frio County, TX",Citizenship,DOMINICAN REPUBLIC,4
Texas,"Frio County, TX",Citizenship,UKRAINE,4
Texas,"Frio County, TX",Citizenship,IRAN,4
Texas,"Frio County, TX",Citizenship,SUDAN,4
Texas,"Frio County, TX",Citizenship,ALBANIA,3
Texas,"Frio County, TX",Citizenship,CONGO,3
Texas,"Frio County, TX",Citizenship,SOMALIA,3
Texas,"Frio County, TX",Citizenship,GEORGIA,3
Texas,"Frio County, TX",Citizenship,BOLIVIA,3
Texas,"Frio County, TX",Citizenship,VIETNAM,3
Texas,"Frio County, TX",Citizenship,GUINEA,3
Texas,"Frio County, TX",Citizenship,JORDAN,3
Texas,"Frio County, TX",Citizenship,BELIZE,3
Texas,"Frio County, TX",Citizenship,PAKISTAN,3
Texas,"Frio County, TX",Citizenship,NIGERIA,3
Texas,"Frio County, TX",Citizenship,UNITED KINGDOM,2
Texas,"Frio County, TX",Citizenship,ANGOLA,2
Texas,"Frio County, TX",Citizenship,ITALY,2
Texas,"Frio County, TX",Citizenship,KOSOVO,2
Texas,"Frio County, TX",Citizenship,IVORY COAST,2
Texas,"Frio County, TX",Citizenship,KENYA,2
Texas,"Frio County, TX",Citizenship,GHANA,2
Texas,"Frio County, TX",Citizenship,CAMEROON,2
Texas,"Frio County, TX",Citizenship,NIGER,2
Texas,"Frio County, TX",Citizenship,ETHIOPIA,2
Texas,"Frio County, TX",Citizenship,CENTRAL AFRICAN REPUBLIC,1
Texas,"Frio County, TX",Citizenship,BURKINA FASO,1
Texas,"Frio County, TX",Citizenship,NETHERLANDS,1
Texas,"Frio County, TX",Citizenship,CAMBODIA,1
Texas,"Frio County, TX",Citizenship,IRAQ,1
Texas,"Frio County, TX",Citizenship,UZBEKISTAN,1
Texas,"Frio County, TX",Citizenship,HAITI,1
Texas,"Frio County, TX",Citizenship,GAMBIA,1
Texas,"Frio County, TX",Citizenship,DOMINICA,1
Texas,"Frio County, TX",Citizenship,SIERRA LEONE,1
Texas,"Frio County, TX",Citizenship,SENEGAL,1
Texas,"Frio County, TX",Citizenship,ARGENTINA,1
Texas,"Frio County, TX",Citizenship,CHILE,1
Texas,"Frio County, TX",Citizenship,JAPAN,1
Texas,"Frio County, TX",Citizenship,AZERBAIJAN,1
Texas,"Frio County, TX",Citizenship,GERMANY,1
Texas,"Frio County, TX",Age Group,All,3143
Texas,"Frio County, TX",Age Group,Age information witheld by ICE,3143
Texas,"El Paso County, TX",Facility Type,All,1272
Texas,"El Paso County, TX",Facility Type,INS Facility,825
Texas,"El Paso County, TX",Facility Type,Other Facility Type,358
Texas,"El Paso County, TX",Facility Type,Federal Facility,89
Texas,"El Paso County, TX",Facility Type (Detailed),All,1272
Texas,"El Paso County, TX",Facility Type (Detailed),Service Processing Center: a govt facility with both federal/contract staff,808
Texas,"El Paso County, TX",Facility Type (Detailed),Office of Refugee Resettlement: juvenile facilities operated by the U.S. Departm,358
Texas,"El Paso County, TX",Facility Type (Detailed),Bureau of Prisons: a facility operated by/under the management of the BOP,89
Texas,"El Paso County, TX",Facility Type (Detailed),Hold: a holding facility,17
Texas,"El Paso County, TX",Facility Operator,All,1272
Texas,"El Paso County, TX",Facility Operator,GPS-ASSET,808
Texas,"El Paso County, TX",Facility Operator,Not defined,375
Texas,"El Paso County, TX",Facility Operator,Bureau of Prisons,89
Texas,"El Paso County, TX",Facility Owner,All,1272
Texas,"El Paso County, TX",Facility Owner,ICE,808
Texas,"El Paso County, TX",Facility Owner,Not defined,463
Texas,"El Paso County, TX",Facility Owner,Federal,1
Texas,"El Paso County, TX",Entered ICE Custody by Month,All,1272
Texas,"El Paso County, TX",Entered ICE Custody by Month,2018-06,491
Texas,"El Paso County, TX",Entered ICE Custody by Month,2018-05,358
Texas,"El Paso County, TX",Entered ICE Custody by Month,2018-04,111
Texas,"El Paso County, TX",Entered ICE Custody by Month,2018-03,50
Texas,"El Paso County, TX",Entered ICE Custody by Month,2017-11,46
Texas,"El Paso County, TX",Entered ICE Custody by Month,2018-02,30
Texas,"El Paso County, TX",Entered ICE Custody by Month,2017-12,29
Texas,"El Paso County, TX",Entered ICE Custody by Month,2018-01,29
Texas,"El Paso County, TX",Entered ICE Custody by Month,2017-10,27
Texas,"El Paso County, TX",Entered ICE Custody by Month,2017-09,14
Texas,"El Paso County, TX",Entered ICE Custody by Month,2017-08,14
Texas,"El Paso County, TX",Entered ICE Custody by Month,2017-06,14
Texas,"El Paso County, TX",Entered ICE Custody by Month,2017-02,12
Texas,"El Paso County, TX",Entered ICE Custody by Month,2017-01,10
Texas,"El Paso County, TX",Entered ICE Custody by Month,2017-03,8
Texas,"El Paso County, TX",Entered ICE Custody by Month,2016-12,7
Texas,"El Paso County, TX",Entered ICE Custody by Month,2017-07,6
Texas,"El Paso County, TX",Entered ICE Custody by Month,2017-05,4
Texas,"El Paso County, TX",Entered ICE Custody by Month,2017-04,3
Texas,"El Paso County, TX",Entered ICE Custody by Month,2016-11,2
Texas,"El Paso County, TX",Entered ICE Custody by Month,2016-10,2
Texas,"El Paso County, TX",Entered ICE Custody by Month,2016-05,2
Texas,"El Paso County, TX",Entered ICE Custody by Month,2016-09,1
Texas,"El Paso County, TX",Entered ICE Custody by Month,2016-08,1
Texas,"El Paso County, TX",Entered ICE Custody by Month,2016-06,1
Texas,"El Paso County, TX",Time in U.S.,All,1272
Texas,"El Paso County, TX",Time in U.S.,Up to 1 year,1120
Texas,"El Paso County, TX",Time in U.S.,Between 1 and 2 years,66
Texas,"El Paso County, TX",Time in U.S.,Not Known,24
Texas,"El Paso County, TX",Time in U.S.,Between 10 and 15 years,13
Texas,"El Paso County, TX",Time in U.S.,Between 15 and 20 years,11
Texas,"El Paso County, TX",Time in U.S.,20 years or more,8
Texas,"El Paso County, TX",Time in U.S.,Between 3 and 4 years,8
Texas,"El Paso County, TX",Time in U.S.,Between 2 and 3 years,6
Texas,"El Paso County, TX",Time in U.S.,Between 4 and 5 years,5
Texas,"El Paso County, TX",Time in U.S.,Between 6 and 7 years,3
Texas,"El Paso County, TX",Time in U.S.,Between 8 and 9 years,3
Texas,"El Paso County, TX",Time in U.S.,Between 7 and 8 years,3
Texas,"El Paso County, TX",Time in U.S.,Between 5 and 6 years,1
Texas,"El Paso County, TX",Time in U.S.,Between 9 and 10 years,1
Texas,"El Paso County, TX",Legal Permanent Resident,All,1272
Texas,"El Paso County, TX",Legal Permanent Resident,No,1271
Texas,"El Paso County, TX",Legal Permanent Resident,Yes,1
Texas,"El Paso County, TX",Asylum Seeker/Refugee,All,1272
Texas,"El Paso County, TX",Asylum Seeker/Refugee,No,1148
Texas,"El Paso County, TX",Asylum Seeker/Refugee,Yes,124
Texas,"El Paso County, TX",Most Serious Criminal Conviction,All,1272
Texas,"El Paso County, TX",Most Serious Criminal Conviction,No Conviction,908
Texas,"El Paso County, TX",Most Serious Criminal Conviction,"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",250
Texas,"El Paso County, TX",Most Serious Criminal Conviction,"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",27
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Larceny,5
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Cocaine - Possession,5
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Immigration (Possess of Fraud. Immigration Docs),4
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Marijuana - Possession,4
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Driving Under Influence Liquor,4
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Public Order Crimes,4
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Assault,4
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Cocaine - Sell,3
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Drug Possession,3
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Fraud,3
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Traffic Offense,3
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Drug Trafficking,3
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Dangerous Drugs,2
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Cocaine,2
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Burglary,2
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Cruelty Toward Wife,2
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Crimes Against Person,2
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Marijuana - Smuggle,2
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Carrying Prohibited Weapon,2
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Robbery - Banking-Type Institution,1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Battery,1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Robbery - Street-Strongarm,1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Harassing Communication,1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Aggravated Assault - Family-Strongarm,1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Resisting Officer,1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Fraud - False Statement,1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Marijuana - Sell,1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Counterfeiting Of (identify in comments),1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Arson,1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,False Citizenship,1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Damage Property,1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Money Laundering-Remarks,1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Robbery,1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Aggravated Assault - Police Officer-Weapon,1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Vehicle Theft,1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Forgery,1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Aggravated Assault - Weapon,1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Smuggling Aliens,1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Possession Counterfeited (identify in comments),1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Aggravated Assault - Non-family-Weapon,1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Homicide,1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Amphetamine - Possession,1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Simple Assault,1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Rape - Strongarm,1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Damage Property - Public,1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Fraud - Impersonating,1
Texas,"El Paso County, TX",Most Serious Criminal Conviction,Public Peace,1
Texas,"El Paso County, TX",Seriousness Level of MSCC,All,1272
Texas,"El Paso County, TX",Seriousness Level of MSCC,No Conviction,908
Texas,"El Paso County, TX",Seriousness Level of MSCC,level 3 Crime,289
Texas,"El Paso County, TX",Seriousness Level of MSCC,Level 1 Crime,38
Texas,"El Paso County, TX",Seriousness Level of MSCC,Level 2 Crime,37
Texas,"El Paso County, TX",Length of Time Since MSCC,All,1272
Texas,"El Paso County, TX",Length of Time Since MSCC,Not Known,908
Texas,"El Paso County, TX",Length of Time Since MSCC,Up to 1 year,284
Texas,"El Paso County, TX",Length of Time Since MSCC,Between 1 and 2 years,12
Texas,"El Paso County, TX",Length of Time Since MSCC,20 years or more,12
Texas,"El Paso County, TX",Length of Time Since MSCC,Between 10 and 15 years,12
Texas,"El Paso County, TX",Length of Time Since MSCC,Between 15 and 20 years,8
Texas,"El Paso County, TX",Length of Time Since MSCC,Between 4 and 5 years,7
Texas,"El Paso County, TX",Length of Time Since MSCC,Between 2 and 3 years,7
Texas,"El Paso County, TX",Length of Time Since MSCC,Between 5 and 6 years,6
Texas,"El Paso County, TX",Length of Time Since MSCC,Between 8 and 9 years,6
Texas,"El Paso County, TX",Length of Time Since MSCC,Between 3 and 4 years,3
Texas,"El Paso County, TX",Length of Time Since MSCC,Between 9 and 10 years,3
Texas,"El Paso County, TX",Length of Time Since MSCC,Between 6 and 7 years,3
Texas,"El Paso County, TX",Length of Time Since MSCC,Between 7 and 8 years,1
Texas,"El Paso County, TX",Gender,All,1272
Texas,"El Paso County, TX",Gender,Male,956
Texas,"El Paso County, TX",Gender,Female,316
Texas,"El Paso County, TX",Citizenship,All,1272
Texas,"El Paso County, TX",Citizenship,GUATEMALA,449
Texas,"El Paso County, TX",Citizenship,HONDURAS,292
Texas,"El Paso County, TX",Citizenship,EL SALVADOR,147
Texas,"El Paso County, TX",Citizenship,MEXICO,117
Texas,"El Paso County, TX",Citizenship,CUBA,49
Texas,"El Paso County, TX",Citizenship,BRAZIL,47
Texas,"El Paso County, TX",Citizenship,INDIA,31
Texas,"El Paso County, TX",Citizenship,CAMEROON,17
Texas,"El Paso County, TX",Citizenship,ECUADOR,15
Texas,"El Paso County, TX",Citizenship,NICARAGUA,11
Texas,"El Paso County, TX",Citizenship,GUINEA,11
Texas,"El Paso County, TX",Citizenship,"CHINA, PEOPLES REPUBLIC OF",9
Texas,"El Paso County, TX",Citizenship,ANGOLA,8
Texas,"El Paso County, TX",Citizenship,VENEZUELA,7
Texas,"El Paso County, TX",Citizenship,DEM REP OF THE CONGO,7
Texas,"El Paso County, TX",Citizenship,GAMBIA,5
Texas,"El Paso County, TX",Citizenship,EQUATORIAL GUINEA,4
Texas,"El Paso County, TX",Citizenship,NIGERIA,3
Texas,"El Paso County, TX",Citizenship,JAMAICA,3
Texas,"El Paso County, TX",Citizenship,PAKISTAN,2
Texas,"El Paso County, TX",Citizenship,IRAN,2
Texas,"El Paso County, TX",Citizenship,TUNISIA,2
Texas,"El Paso County, TX",Citizenship,COLOMBIA,2
Texas,"El Paso County, TX",Citizenship,GHANA,2
Texas,"El Paso County, TX",Citizenship,RUSSIA,2
Texas,"El Paso County, TX",Citizenship,CAMBODIA,2
Texas,"El Paso County, TX",Citizenship,MALI,2
Texas,"El Paso County, TX",Citizenship,ARMENIA,2
Texas,"El Paso County, TX",Citizenship,IRAQ,2
Texas,"El Paso County, TX",Citizenship,GUINEA-BISSAU,1
Texas,"El Paso County, TX",Citizenship,UGANDA,1
Texas,"El Paso County, TX",Citizenship,ROMANIA,1
Texas,"El Paso County, TX",Citizenship,BULGARIA,1
Texas,"El Paso County, TX",Citizenship,PORTUGAL,1
Texas,"El Paso County, TX",Citizenship,CONGO,1
Texas,"El Paso County, TX",Citizenship,SRI LANKA,1
Texas,"El Paso County, TX",Citizenship,TURKEY,1
Texas,"El Paso County, TX",Citizenship,COSTA RICA,1
Texas,"El Paso County, TX",Citizenship,PHILIPPINES,1
Texas,"El Paso County, TX",Citizenship,JORDAN,1
Texas,"El Paso County, TX",Citizenship,SOMALIA,1
Texas,"El Paso County, TX",Citizenship,HAITI,1
Texas,"El Paso County, TX",Citizenship,TOGO,1
