State,County,Metric,Category,Count
Texas,"Frio County, TX",Most Serious Criminal Conviction,No Conviction,1949
Texas,"Frio County, TX",Most Serious Criminal Conviction,"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",450
Texas,"Frio County, TX",Most Serious Criminal Conviction,Driving Under Influence Liquor,128
Texas,"Frio County, TX",Most Serious Criminal Conviction,Assault,48
Texas,"Frio County, TX",Most Serious Criminal Conviction,Traffic Offense,23
Texas,"Frio County, TX",Most Serious Criminal Conviction,"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",20
Texas,"Frio County, TX",Most Serious Criminal Conviction,Marijuana - Possession,19
Texas,"Frio County, TX",Most Serious Criminal Conviction,Larceny,16
Texas,"Frio County, TX",Most Serious Criminal Conviction,Public Order Crimes,15
Texas,"Frio County, TX",Most Serious Criminal Conviction,Domestic Violence,14
Texas,"Frio County, TX",Most Serious Criminal Conviction,Dangerous Drugs,12
Texas,"Frio County, TX",Most Serious Criminal Conviction,Resisting Officer,8
Texas,"Frio County, TX",Most Serious Criminal Conviction,Burglary,8
Texas,"Frio County, TX",Most Serious Criminal Conviction,Hit and Run,6
Texas,"Frio County, TX",Most Serious Criminal Conviction,Cocaine - Possession,6
Texas,"Frio County, TX",Most Serious Criminal Conviction,Fraud,6
Texas,"Frio County, TX",Most Serious Criminal Conviction,Drug Trafficking,5
Texas,"Frio County, TX",Most Serious Criminal Conviction,Weapon Offense,5
Texas,"Frio County, TX",Most Serious Criminal Conviction,Trespassing,5
Texas,"Frio County, TX",Most Serious Criminal Conviction,"Flight To Avoid (prosecution, confinement, etc.)",5
Texas,"Frio County, TX",Most Serious Criminal Conviction,Assembly - Unlawful,5
Texas,"Frio County, TX",Most Serious Criminal Conviction,Carrying Prohibited Weapon,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Weapon,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Smuggling Aliens,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Drug Possession,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Obstruct Police,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Fraud - Impersonating,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Robbery,4
Texas,"Frio County, TX",Most Serious Criminal Conviction,Cruelty Toward Child,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Making False Report,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Battery,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Family-Strongarm,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Public Peace,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Amphetamine - Possession,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Sex Offense Against Child-Fondling,3
Texas,"Frio County, TX",Most Serious Criminal Conviction,Fraud - Illegal Use Credit Cards,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Sex Assault,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Kidnapping,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Prostitution,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Forgery,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Harassing Communication,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Crimes Against Person,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Fraud - False Statement,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Threat Terroristic State Offenses,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Immigration (Possess of Fraud. Immigration Docs),2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Family-Weapon,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Liquor,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Marijuana (describe offense),2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Violation of a Court Order,2
Texas,"Frio County, TX",Most Serious Criminal Conviction,Damage Property,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Burglary - Forced Entry-Residence,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Sex Offense,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Harboring Escapee/Fugitive,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Marijuana - Smuggle,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Unauthorized Use of Vehicle (includes joy riding),1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Police Officer-Strongarm,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Probation Violation,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Hallucinogen - Possession,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Heroin - Possession,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Forgery Of (identify in comments),1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Non-family-Strongarm,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Simple Assault,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Burglary Tools - Possession,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Cocaine - Sell,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Disorderly Conduct,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Aggravated Assault - Non-family-Weapon,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Homicide-Negligent Manslaughter-Vehicle,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Gambling,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Indecent Exposure to Adult,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Arson,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Carrying Concealed Weapon,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Robbery - Business Weapon,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Marijuana,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Possession Counterfeited (identify in comments),1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Escape (identify type institution in comments),1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Family Offense,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Identity Theft,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Flight - Escape,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Cruelty Toward Wife,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Neglect Child,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Shoplifting,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,False Citizenship,1
Texas,"Frio County, TX",Most Serious Criminal Conviction,Marijuana - Sell,1
Texas,"Frio County, TX",Seriousness Level of MSCC,All,2864
Texas,"Frio County, TX",Seriousness Level of MSCC,No Conviction,1949
Texas,"Frio County, TX",Seriousness Level of MSCC,level 3 Crime,726
Texas,"Frio County, TX",Seriousness Level of MSCC,Level 1 Crime,123
Texas,"Frio County, TX",Seriousness Level of MSCC,Level 2 Crime,66
Texas,"Frio County, TX",Length of Time Since MSCC,All,2864
Texas,"Frio County, TX",Length of Time Since MSCC,Not Known,1949
Texas,"Frio County, TX",Length of Time Since MSCC,Up to 1 year,639
Texas,"Frio County, TX",Length of Time Since MSCC,Between 10 and 15 years,61
Texas,"Frio County, TX",Length of Time Since MSCC,Between 1 and 2 years,41
Texas,"Frio County, TX",Length of Time Since MSCC,Between 2 and 3 years,29
Texas,"Frio County, TX",Length of Time Since MSCC,Between 3 and 4 years,23
Texas,"Frio County, TX",Length of Time Since MSCC,Between 6 and 7 years,19
Texas,"Frio County, TX",Length of Time Since MSCC,Between 15 and 20 years,19
Texas,"Frio County, TX",Length of Time Since MSCC,Between 4 and 5 years,17
Texas,"Frio County, TX",Length of Time Since MSCC,20 years or more,17
Texas,"Frio County, TX",Length of Time Since MSCC,Between 5 and 6 years,16
Texas,"Frio County, TX",Length of Time Since MSCC,Between 8 and 9 years,15
Texas,"Frio County, TX",Length of Time Since MSCC,Between 7 and 8 years,13
Texas,"Frio County, TX",Length of Time Since MSCC,Between 9 and 10 years,6
Texas,"Frio County, TX",Gender,All,2864
Texas,"Frio County, TX",Gender,Male,2078
Texas,"Frio County, TX",Gender,Female,786
Texas,"Frio County, TX",Citizenship,All,2864
Texas,"Frio County, TX",Citizenship,HONDURAS,1042
Texas,"Frio County, TX",Citizenship,MEXICO,417
Texas,"Frio County, TX",Citizenship,EL SALVADOR,397
Texas,"Frio County, TX",Citizenship,GUATEMALA,361
Texas,"Frio County, TX",Citizenship,CUBA,163
Texas,"Frio County, TX",Citizenship,ECUADOR,126
Texas,"Frio County, TX",Citizenship,NICARAGUA,124
Texas,"Frio County, TX",Citizenship,BRAZIL,32
Texas,"Frio County, TX",Citizenship,BANGLADESH,24
Texas,"Frio County, TX",Citizenship,DEM REP OF THE CONGO,18
Texas,"Frio County, TX",Citizenship,VENEZUELA,16
Texas,"Frio County, TX",Citizenship,INDIA,14
Texas,"Frio County, TX",Citizenship,"CHINA, PEOPLES REPUBLIC OF",10
Texas,"Frio County, TX",Citizenship,DOMINICAN REPUBLIC,10
Texas,"Frio County, TX",Citizenship,CAMEROON,8
Texas,"Frio County, TX",Citizenship,COLOMBIA,7
Texas,"Frio County, TX",Citizenship,GEORGIA,6
Texas,"Frio County, TX",Citizenship,ANGOLA,6
Texas,"Frio County, TX",Citizenship,GUINEA,5
Texas,"Frio County, TX",Citizenship,VIETNAM,5
Texas,"Frio County, TX",Citizenship,PERU,5
Texas,"Frio County, TX",Citizenship,HAITI,4
Texas,"Frio County, TX",Citizenship,UZBEKISTAN,3
Texas,"Frio County, TX",Citizenship,ROMANIA,3
Texas,"Frio County, TX",Citizenship,NIGER,3
Texas,"Frio County, TX",Citizenship,COSTA RICA,3
Texas,"Frio County, TX",Citizenship,PAKISTAN,3
Texas,"Frio County, TX",Citizenship,NIGERIA,3
Texas,"Frio County, TX",Citizenship,AFGHANISTAN,2
Texas,"Frio County, TX",Citizenship,RUSSIA,2
Texas,"Frio County, TX",Citizenship,JORDAN,2
Texas,"Frio County, TX",Citizenship,BURKINA FASO,2
Texas,"Frio County, TX",Citizenship,RWANDA,2
Texas,"Frio County, TX",Citizenship,SRI LANKA,2
Texas,"Frio County, TX",Citizenship,CONGO,2
Texas,"Frio County, TX",Citizenship,YEMEN,2
Texas,"Frio County, TX",Citizenship,SUDAN,2
Texas,"Frio County, TX",Citizenship,ERITREA,2
Texas,"Frio County, TX",Citizenship,HUNGARY,1
Texas,"Frio County, TX",Citizenship,PALAU,1
Texas,"Frio County, TX",Citizenship,KOSOVO,1
Texas,"Frio County, TX",Citizenship,UGANDA,1
Texas,"Frio County, TX",Citizenship,URUGUAY,1
Texas,"Frio County, TX",Citizenship,TURKEY,1
Texas,"Frio County, TX",Citizenship,INDONESIA,1
Texas,"Frio County, TX",Citizenship,EQUATORIAL GUINEA,1
Texas,"Frio County, TX",Citizenship,BURUNDI,1
Texas,"Frio County, TX",Citizenship,ISRAEL,1
Texas,"Frio County, TX",Citizenship,KUWAIT,1
Texas,"Frio County, TX",Citizenship,IVORY COAST,1
Texas,"Frio County, TX",Citizenship,THAILAND,1
Texas,"Frio County, TX",Citizenship,SOMALIA,1
Texas,"Frio County, TX",Citizenship,UNITED KINGDOM,1
Texas,"Frio County, TX",Citizenship,ARGENTINA,1
Texas,"Frio County, TX",Citizenship,PANAMA,1
Texas,"Frio County, TX",Citizenship,KOREA,1
Texas,"Frio County, TX",Citizenship,LIBERIA,1
Texas,"Frio County, TX",Citizenship,BELIZE,1
Texas,"Frio County, TX",Citizenship,EGYPT,1
Texas,"Frio County, TX",Citizenship,TUNISIA,1
Texas,"Frio County, TX",Citizenship,LEBANON,1
Texas,"Frio County, TX",Citizenship,DOMINICA,1
Texas,"Frio County, TX",Citizenship,ALBANIA,1
Texas,"Frio County, TX",Citizenship,JAMAICA,1
Texas,"Frio County, TX",Age Group,All,2864
Texas,"Frio County, TX",Age Group,Age information witheld by ICE,2864
Texas,"Montgomery County, TX",Facility Type,All,1878
Texas,"Montgomery County, TX",Facility Type,County Facility,1045
Texas,"Montgomery County, TX",Facility Type,Other Facility Type,831
Texas,"Montgomery County, TX",Facility Type,INS Facility,1
Texas,"Montgomery County, TX",Facility Type,Federal Facility,1
Texas,"Montgomery County, TX",Facility Type (Detailed),All,1878
Texas,"Montgomery County, TX",Facility Type (Detailed),Contract Detention Facility: owned by private company/under govt contract,1045
Texas,"Montgomery County, TX",Facility Type (Detailed),Intergovernmental Service Agreement: a facility operated by state/local govt,831
Texas,"Montgomery County, TX",Facility Type (Detailed),Not defined,2
Texas,"Montgomery County, TX",Facility Operator,All,1878
Texas,"Montgomery County, TX",Facility Operator,"GEO Group, Inc",1876
Texas,"Montgomery County, TX",Facility Operator,Not defined,2
Texas,"Montgomery County, TX",Facility Owner,All,1878
Texas,"Montgomery County, TX",Facility Owner,"GEO Group, Inc",1045
Texas,"Montgomery County, TX",Facility Owner,County,831
Texas,"Montgomery County, TX",Facility Owner,Not defined,2
Texas,"Montgomery County, TX",Entered ICE Custody by Month,All,1878
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2019-06,661
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2019-05,554
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2019-04,180
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2019-03,119
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2019-02,54
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-12,48
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-10,46
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2019-01,42
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-08,38
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-11,36
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-09,29
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-07,27
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-01,8
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-04,7
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-06,5
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-03,4
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-02,4
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2017-08,4
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2018-05,3
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2017-12,3
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2017-11,2
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2017-10,1
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2017-01,1
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2016-09,1
Texas,"Montgomery County, TX",Entered ICE Custody by Month,2015-11,1
Texas,"Montgomery County, TX",Time in U.S.,All,1878
Texas,"Montgomery County, TX",Time in U.S.,Up to 1 year,1036
Texas,"Montgomery County, TX",Time in U.S.,Not Known,451
Texas,"Montgomery County, TX",Time in U.S.,20 years or more,70
Texas,"Montgomery County, TX",Time in U.S.,Between 15 and 20 years,53
Texas,"Montgomery County, TX",Time in U.S.,Between 10 and 15 years,47
Texas,"Montgomery County, TX",Time in U.S.,Between 1 and 2 years,44
Texas,"Montgomery County, TX",Time in U.S.,Between 5 and 6 years,35
Texas,"Montgomery County, TX",Time in U.S.,Between 3 and 4 years,35
Texas,"Montgomery County, TX",Time in U.S.,Between 4 and 5 years,29
Texas,"Montgomery County, TX",Time in U.S.,Between 2 and 3 years,27
Texas,"Montgomery County, TX",Time in U.S.,Between 6 and 7 years,18
Texas,"Montgomery County, TX",Time in U.S.,Between 9 and 10 years,11
Texas,"Montgomery County, TX",Time in U.S.,Between 8 and 9 years,11
Texas,"Montgomery County, TX",Time in U.S.,Between 7 and 8 years,11
Texas,"Montgomery County, TX",Legal Permanent Resident,All,1878
Texas,"Montgomery County, TX",Legal Permanent Resident,No,1853
Texas,"Montgomery County, TX",Legal Permanent Resident,Yes,25
Texas,"Montgomery County, TX",Asylum Seeker/Refugee,All,1878
Texas,"Montgomery County, TX",Asylum Seeker/Refugee,No,1769
Texas,"Montgomery County, TX",Asylum Seeker/Refugee,Yes,109
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,All,1878
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,No Conviction,1263
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Driving Under Influence Liquor,100
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",59
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Assault,53
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Larceny,28
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Marijuana - Possession,22
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,"Flight To Avoid (prosecution, confinement, etc.)",19
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Domestic Violence,19
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Drug Possession,19
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Burglary,18
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Public Order Crimes,17
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Traffic Offense,16
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Sex Assault,16
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Dangerous Drugs,16
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",13
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Cocaine - Possession,12
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Aggravated Assault - Weapon,11
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Sex Offense Against Child-Fondling,10
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Resisting Officer,10
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Robbery,10
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Drug Trafficking,8
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Forgery,7
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Possession Of Weapon,7
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Weapon Offense,6
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Aggravated Assault - Family-Strongarm,6
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Hit and Run,6
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Carrying Prohibited Weapon,5
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Aggravated Assault - Non-family-Weapon,5
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Fraud,4
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Cocaine - Sell,4
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Public Peace,4
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Threat Terroristic State Offenses,4
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Aggravated Assault - Family-Weapon,4
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Sex Offense,3
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Violation of a Court Order,3
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Homicide,3
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Firing Weapon,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Battery,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Fraud - Impersonating,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Trespassing,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Liquor,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Family Offense,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Aggravated Assault - Non-family-Strongarm,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Disorderly Conduct,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Fraud - Illegal Use Credit Cards,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Sexual Exploitation of Minor - Via Telecommunications,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Robbery - Street-Weapon,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Cruelty Toward Child,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Fraud - False Statement,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Shoplifting,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Obstruct Police,2
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Sex Assault - Sodomy-Girl-Strongarm,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Kidnapping,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Marijuana,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Stolen Property,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Larceny - From Banking-Type Institution,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Money Laundering-Remarks,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Obstructing Justice,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Amphetamine - Possession,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Probation Violation,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Robbery - Street-Gun,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Forgery Of (identify in comments),1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Aggravated Assault - Family-Gun,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Cocaine - Smuggle,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Obscene Material - Possession,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Lewd or Lascivious Acts with Minor,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Intimidation,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Smuggling Aliens,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Counterfeiting,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Kidnap Adult,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Homicide-Negligent Manslaughter-Vehicle,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Robbery - Residence-Weapon,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Marijuana - Sell,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Voluntary - Manslaughter,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Aggravated Assault - Public Officer-Strongarm,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Burglary - Forced Entry-Residence,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Heroin - Sell,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Racketeer Influenced and Corrupt Organizations Act (RICO),1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Arson,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Neglect Family,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Identity Theft,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Sexual Exploitation of Minor - Sex Performance,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Forgery Of Checks,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Robbery - Street-Strongarm,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Indecent Exposure,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Property Crimes,1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Possession Forged (identify in comments),1
Texas,"Montgomery County, TX",Most Serious Criminal Conviction,Fraud - Insufficient Funds Check,1
